TTFParser.TTFParser( );0;1;3
TTFParser.TTFParser( boolean isEmbedded );0;1;3
TTFParser.TTFParser( boolean isEmbedded , boolean parseOnDemand );0;1;4
TTFParser.allowCFF( );2;1;3
TTFParser.newFont( TTFDataStream raf );4;1;3
TTFParser.parse( File ttfFile );4;2;12
TTFParser.parse( InputStream inputStream );4;1;3
TTFParser.parse( String ttfFile );4;1;3
TTFParser.parse( TTFDataStream raf );8;4;21
TTFParser.parseEmbedded( InputStream inputStream );4;1;4
TTFParser.parseTables( TrueTypeFont font );38;17;54
TTFParser.readTable( TrueTypeFont font , String tag );5;1;3
TTFParser.readTableDirectory( TrueTypeFont font , TTFDataStream raf );24;19;81
