107,1
150,1
153,1
162,1
187,1
195,1
200,1
204,1
208,1
214,1
217,1
265,2
283,2
284,1
302,3
320,3
321,1
342,4
345,1
353,1
371,1
373,1
376,1
384,2
386,1
404,1
406,2
408,1
451,2
469,4
496,3
504,3
511,1
522,4
526,1
543,4
556,4
562,3
574,1
583,2
592,1
594,1
599,3
605,4
607,1
613,3
615,1
621,3
628,2
639,1
650,2
654,1
657,1
658,1
659,1
678,4
683,2
685,1
691,1
715,2
718,2
733,2
743,1
773,2
774,2
775,1
778,1
779,1
781,4
786,1
795,1
796,1
810,1
811,2
815,2
817,1
820,1
822,1
835,2
846,1
847,2
853,1
857,1
860,1
869,2
882,1
883,3
885,1
887,1
898,2
910,1
913,1
915,2
917,1
927,1
928,1
930,2
940,1
950,1
951,1
955,2
957,1
960,1
971,2
979,1
980,1
994,2
995,1
1011,3
1012,1
1028,3
1029,1
1046,4
1047,1
1064,5
1065,1
1083,6
1085,1
1088,1
1100,6
1101,1
1104,1
1106,1
1127,2
1128,1
1145,3
1146,1
1163,3
1164,1
1182,5
1183,1
1201,4
1202,1
1222,6
1223,1
1227,1
1229,1
1249,1
1250,1
1266,2
1267,1
1285,4
1286,1
1305,5
1306,1
1307,1
1308,1
1310,1
1325,2
1326,1
1341,2
1342,2
1358,2
1361,1
1372,1
1401,2
1405,2
1407,1
1409,1
1414,2
1443,3
1444,2
1446,1
1451,1
1456,2
1503,2
1504,2
1506,1
1520,1
1522,1
1525,1
1527,1
1528,1
1542,1
1543,1
1552,1
1553,1
1562,2
1573,1
1574,1
1584,2
1593,2
1605,2
1627,2
1635,1
1637,1
1641,2
1643,1
1658,1
1659,2
1663,1
1672,2
1682,1
1692,1
1693,1
1702,2
1712,2
1715,1
1718,1
1719,2
1746,1
1749,1
1754,1
1760,1
1777,1
1778,1
1787,2
